f0,W,H,fps,w0,h0,w,h
19470,858,480,30,757,81,122,79
19470,858,480,30,413,143,122,79
19470,858,480,30,424,192,122,79
19470,858,480,30,340,200,122,79
19470,858,480,30,523,212,122,79
19470,858,480,30,602,223,122,79
19500,858,480,30,366,200,122,79
19500,858,480,30,250,43,122,79
19500,858,480,30,360,46,122,79
19500,858,480,30,757,81,122,79
19500,858,480,30,413,143,122,79
19500,858,480,30,424,192,122,79
19500,858,480,30,340,200,122,79
19500,858,480,30,523,212,122,79
19500,858,480,30,602,223,122,79
19530,858,480,30,366,200,122,79
19530,858,480,30,250,43,122,79
19530,858,480,30,360,46,122,79
19530,858,480,30,757,81,122,79
19530,858,480,30,413,143,122,79
19530,858,480,30,424,192,122,79
19530,858,480,30,340,200,122,79
19530,858,480,30,523,212,122,79
19530,858,480,30,602,223,122,79
19560,858,480,30,366,200,122,79
19560,858,480,30,250,43,122,79
19560,858,480,30,360,46,122,79
19560,858,480,30,757,81,122,79
19560,858,480,30,413,143,122,79
19560,858,480,30,424,192,122,79
19560,858,480,30,340,200,122,79
19560,858,480,30,523,212,122,79
19560,858,480,30,602,223,122,79
19590,858,480,30,366,200,122,79
19590,858,480,30,250,43,122,79
19590,858,480,30,360,46,122,79
19590,858,480,30,757,81,122,79
19590,858,480,30,413,143,122,79
19590,858,480,30,424,192,122,79
19590,858,480,30,340,200,122,79
19590,858,480,30,523,212,122,79
19590,858,480,30,602,223,122,79
19620,858,480,30,366,200,122,79
19620,858,480,30,250,43,122,79
19620,858,480,30,360,46,122,79
19620,858,480,30,757,81,122,79
19620,858,480,30,413,143,122,79
19620,858,480,30,424,192,122,79
19620,858,480,30,340,200,122,79
19620,858,480,30,523,212,122,79
19620,858,480,30,602,223,122,79
19650,858,480,30,366,200,122,79
19650,858,480,30,250,43,122,79
19650,858,480,30,360,46,122,79
19650,858,480,30,757,81,122,79
19650,858,480,30,413,143,122,79
19650,858,480,30,424,192,122,79
19650,858,480,30,340,200,122,79
19650,858,480,30,523,212,122,79
19650,858,480,30,602,223,122,79
19680,858,480,30,366,200,122,79
19680,858,480,30,250,43,122,79
19680,858,480,30,360,46,122,79
19680,858,480,30,757,81,122,79
19680,858,480,30,413,143,122,79
19680,858,480,30,424,192,122,79
19680,858,480,30,340,200,122,79
19680,858,480,30,523,212,122,79
19680,858,480,30,602,223,122,79
19710,858,480,30,366,200,122,79
19710,858,480,30,250,43,122,79
19710,858,480,30,360,46,122,79
19710,858,480,30,757,81,122,79
19710,858,480,30,413,143,122,79
19710,858,480,30,424,192,122,79
19710,858,480,30,340,200,122,79
19710,858,480,30,523,212,122,79
19710,858,480,30,602,223,122,79
19740,858,480,30,366,200,122,79
19740,858,480,30,250,43,122,79
19740,858,480,30,360,46,122,79
19740,858,480,30,757,81,122,79
19740,858,480,30,413,143,122,79
19740,858,480,30,424,192,122,79
19740,858,480,30,340,200,122,79
19740,858,480,30,523,212,122,79
19740,858,480,30,602,223,122,79
19770,858,480,30,366,200,122,79
19770,858,480,30,250,43,122,79
19770,858,480,30,360,46,122,79
19770,858,480,30,757,81,122,79
19770,858,480,30,413,143,122,79
19770,858,480,30,424,192,122,79
19770,858,480,30,340,200,122,79
19770,858,480,30,523,212,122,79
19770,858,480,30,602,223,122,79
19800,858,480,30,367,200,122,79
19800,858,480,30,245,40,122,79
19800,858,480,30,418,59,122,79
19800,858,480,30,765,77,122,79
19800,858,480,30,426,83,122,79
19800,858,480,30,220,117,122,79
19800,858,480,30,357,128,122,79
19800,858,480,30,365,188,122,79
19800,858,480,30,604,222,122,79
19830,858,480,30,367,200,122,79
19830,858,480,30,245,40,122,79
19830,858,480,30,418,59,122,79
19830,858,480,30,765,77,122,79
19830,858,480,30,426,83,122,79
19830,858,480,30,220,117,122,79
19830,858,480,30,357,128,122,79
19830,858,480,30,365,188,122,79
19830,858,480,30,604,222,122,79
19860,858,480,30,367,200,122,79
19860,858,480,30,245,40,122,79
19860,858,480,30,418,59,122,79
19860,858,480,30,765,77,122,79
19860,858,480,30,426,83,122,79
19860,858,480,30,220,117,122,79
19860,858,480,30,357,128,122,79
19860,858,480,30,365,188,122,79
19860,858,480,30,604,222,122,79
19890,858,480,30,367,200,122,79
19890,858,480,30,245,40,122,79
19890,858,480,30,418,59,122,79
19890,858,480,30,765,77,122,79
19890,858,480,30,426,83,122,79
19890,858,480,30,220,117,122,79
19890,858,480,30,357,128,122,79
19890,858,480,30,365,188,122,79
19890,858,480,30,604,222,122,79
19920,858,480,30,367,200,122,79
19920,858,480,30,245,40,122,79
19920,858,480,30,418,59,122,79
19920,858,480,30,765,77,122,79
19920,858,480,30,426,83,122,79
19920,858,480,30,220,117,122,79
19920,858,480,30,357,128,122,79
19920,858,480,30,365,188,122,79
19920,858,480,30,604,222,122,79
19950,858,480,30,367,200,122,79
19950,858,480,30,245,40,122,79
19950,858,480,30,418,59,122,79
19950,858,480,30,765,77,122,79
19950,858,480,30,426,83,122,79
19950,858,480,30,220,117,122,79
19950,858,480,30,357,128,122,79
19950,858,480,30,365,188,122,79
19950,858,480,30,604,222,122,79
19980,858,480,30,367,200,122,79
19980,858,480,30,245,40,122,79
19980,858,480,30,418,59,122,79
19980,858,480,30,765,77,122,79
19980,858,480,30,426,83,122,79
19980,858,480,30,220,117,122,79
19980,858,480,30,357,128,122,79
19980,858,480,30,365,188,122,79
19980,858,480,30,604,222,122,79
20010,858,480,30,367,200,122,79
20010,858,480,30,245,40,122,79
20010,858,480,30,418,59,122,79
20010,858,480,30,765,77,122,79
20010,858,480,30,426,83,122,79
20010,858,480,30,220,117,122,79
20010,858,480,30,357,128,122,79
20010,858,480,30,365,188,122,79
20010,858,480,30,604,222,122,79
20040,858,480,30,367,200,122,79
20040,858,480,30,245,40,122,79
20040,858,480,30,418,59,122,79
20040,858,480,30,765,77,122,79
20040,858,480,30,426,83,122,79
20040,858,480,30,220,117,122,79
20040,858,480,30,357,128,122,79
20040,858,480,30,365,188,122,79
20040,858,480,30,604,222,122,79
20070,858,480,30,367,200,122,79
20070,858,480,30,245,40,122,79
20070,858,480,30,418,59,122,79
20070,858,480,30,765,77,122,79
20070,858,480,30,426,83,122,79
20070,858,480,30,220,117,122,79
20070,858,480,30,357,128,122,79
20070,858,480,30,365,188,122,79
20070,858,480,30,604,222,122,79
20100,858,480,30,367,200,122,79
20100,858,480,30,245,40,122,79
20100,858,480,30,418,59,122,79
20100,858,480,30,765,77,122,79
20100,858,480,30,426,83,122,79
20100,858,480,30,220,117,122,79
20100,858,480,30,357,128,122,79
20100,858,480,30,365,188,122,79
20100,858,480,30,604,222,122,79
20130,858,480,30,367,200,122,79
20130,858,480,30,245,40,122,79
20130,858,480,30,418,59,122,79
20130,858,480,30,765,77,122,79
20130,858,480,30,426,83,122,79
20130,858,480,30,220,117,122,79
20130,858,480,30,357,128,122,79
20130,858,480,30,365,188,122,79
20130,858,480,30,604,222,122,79
20160,858,480,30,365,198,122,79
20160,858,480,30,245,39,122,79
20160,858,480,30,525,57,122,79
20160,858,480,30,260,60,122,79
20160,858,480,30,365,63,122,79
20160,858,480,30,637,71,122,79
20160,858,480,30,765,79,122,79
20160,858,480,30,,22,76,122
20160,858,480,30,420,81,122,79
20160,858,480,30,217,110,122,79
20160,858,480,30,285,118,122,79
20160,858,480,30,362,127,122,79
20160,858,480,30,369,183,122,79
20160,858,480,30,589,209,122,79
20160,858,480,30,517,213,122,79
20160,858,480,30,294,238,122,79
20160,858,480,30,619,304,122,79
20160,858,480,30,208,327,122,79
20190,858,480,30,365,198,122,79
20190,858,480,30,245,39,122,79
20190,858,480,30,525,57,122,79
20190,858,480,30,260,60,122,79
20190,858,480,30,365,63,122,79
20190,858,480,30,637,71,122,79
20190,858,480,30,765,79,122,79
20190,858,480,30,,22,76,122
20190,858,480,30,420,81,122,79
20190,858,480,30,217,110,122,79
20190,858,480,30,285,118,122,79
20190,858,480,30,362,127,122,79
20190,858,480,30,369,183,122,79
20190,858,480,30,589,209,122,79
20190,858,480,30,517,213,122,79
20190,858,480,30,294,238,122,79
20190,858,480,30,619,304,122,79
20190,858,480,30,208,327,122,79
20220,858,480,30,365,198,122,79
20220,858,480,30,245,39,122,79
20220,858,480,30,525,57,122,79
20220,858,480,30,260,60,122,79
20220,858,480,30,365,63,122,79
20220,858,480,30,637,71,122,79
20220,858,480,30,765,79,122,79
20220,858,480,30,,22,76,122
20220,858,480,30,420,81,122,79
20220,858,480,30,217,110,122,79
20220,858,480,30,285,118,122,79
20220,858,480,30,362,127,122,79
20220,858,480,30,369,183,122,79
20220,858,480,30,589,209,122,79
20220,858,480,30,517,213,122,79
20220,858,480,30,294,238,122,79
20220,858,480,30,619,304,122,79
20220,858,480,30,208,327,122,79
20250,858,480,30,365,198,122,79
20250,858,480,30,245,39,122,79
20250,858,480,30,525,57,122,79
20250,858,480,30,260,60,122,79
20250,858,480,30,365,63,122,79
20250,858,480,30,637,71,122,79
20250,858,480,30,765,79,122,79
20250,858,480,30,,22,76,122
20250,858,480,30,420,81,122,79
20250,858,480,30,217,110,122,79
20250,858,480,30,285,118,122,79
20250,858,480,30,362,127,122,79
20250,858,480,30,369,183,122,79
20250,858,480,30,589,209,122,79
20250,858,480,30,517,213,122,79
20250,858,480,30,294,238,122,79
20250,858,480,30,619,304,122,79
20250,858,480,30,208,327,122,79
20280,858,480,30,365,198,122,79
20280,858,480,30,245,39,122,79
20280,858,480,30,525,57,122,79
20280,858,480,30,260,60,122,79
20280,858,480,30,365,63,122,79
20280,858,480,30,637,71,122,79
20280,858,480,30,765,79,122,79
20280,858,480,30,,22,76,122
20280,858,480,30,420,81,122,79
20280,858,480,30,217,110,122,79
20280,858,480,30,285,118,122,79
20280,858,480,30,362,127,122,79
20280,858,480,30,369,183,122,79
20280,858,480,30,589,209,122,79
20280,858,480,30,517,213,122,79
20280,858,480,30,294,238,122,79
20280,858,480,30,619,304,122,79
20280,858,480,30,208,327,122,79
20310,858,480,30,365,198,122,79
20310,858,480,30,245,39,122,79
20310,858,480,30,525,57,122,79
20310,858,480,30,260,60,122,79
20310,858,480,30,365,63,122,79
20310,858,480,30,637,71,122,79
20310,858,480,30,765,79,122,79
20310,858,480,30,,22,76,122
20310,858,480,30,420,81,122,79
20310,858,480,30,217,110,122,79
20310,858,480,30,285,118,122,79
20310,858,480,30,362,127,122,79
20310,858,480,30,369,183,122,79
20310,858,480,30,589,209,122,79
20310,858,480,30,517,213,122,79
20310,858,480,30,294,238,122,79
20310,858,480,30,619,304,122,79
20310,858,480,30,208,327,122,79
20340,858,480,30,365,198,122,79
20340,858,480,30,245,39,122,79
20340,858,480,30,525,57,122,79
20340,858,480,30,260,60,122,79
20340,858,480,30,365,63,122,79
20340,858,480,30,637,71,122,79
20340,858,480,30,765,79,122,79
20340,858,480,30,,22,76,122
20340,858,480,30,420,81,122,79
20340,858,480,30,217,110,122,79
20340,858,480,30,285,118,122,79
20340,858,480,30,362,127,122,79
20340,858,480,30,369,183,122,79
20340,858,480,30,589,209,122,79
20340,858,480,30,517,213,122,79
20340,858,480,30,294,238,122,79
20340,858,480,30,619,304,122,79
20340,858,480,30,208,327,122,79
20370,858,480,30,365,198,122,79
20370,858,480,30,245,39,122,79
20370,858,480,30,525,57,122,79
20370,858,480,30,260,60,122,79
20370,858,480,30,365,63,122,79
20370,858,480,30,637,71,122,79
20370,858,480,30,765,79,122,79
20370,858,480,30,,22,76,122
20370,858,480,30,420,81,122,79
20370,858,480,30,217,110,122,79
20370,858,480,30,285,118,122,79
20370,858,480,30,362,127,122,79
20370,858,480,30,369,183,122,79
20370,858,480,30,589,209,122,79
20370,858,480,30,517,213,122,79
20370,858,480,30,294,238,122,79
20370,858,480,30,619,304,122,79
20370,858,480,30,208,327,122,79
20400,858,480,30,365,198,122,79
20400,858,480,30,245,39,122,79
20400,858,480,30,525,57,122,79
20400,858,480,30,260,60,122,79
20400,858,480,30,365,63,122,79
20400,858,480,30,637,71,122,79
20400,858,480,30,765,79,122,79
20400,858,480,30,,22,76,122
20400,858,480,30,420,81,122,79
20400,858,480,30,217,110,122,79
20400,858,480,30,285,118,122,79
20400,858,480,30,362,127,122,79
20400,858,480,30,369,183,122,79
20400,858,480,30,589,209,122,79
20400,858,480,30,517,213,122,79
20400,858,480,30,294,238,122,79
20400,858,480,30,619,304,122,79
20400,858,480,30,208,327,122,79
20430,858,480,30,365,198,122,79
20430,858,480,30,245,39,122,79
20430,858,480,30,525,57,122,79
20430,858,480,30,260,60,122,79
20430,858,480,30,365,63,122,79
20430,858,480,30,637,71,122,79
20430,858,480,30,765,79,122,79
20430,858,480,30,,22,76,122
20430,858,480,30,420,81,122,79
20430,858,480,30,217,110,122,79
20430,858,480,30,285,118,122,79
20430,858,480,30,362,127,122,79
20430,858,480,30,369,183,122,79
20430,858,480,30,589,209,122,79
20430,858,480,30,517,213,122,79
20430,858,480,30,294,238,122,79
20430,858,480,30,619,304,122,79
20430,858,480,30,208,327,122,79
20460,858,480,30,365,198,122,79
20460,858,480,30,245,39,122,79
20460,858,480,30,525,57,122,79
20460,858,480,30,260,60,122,79
20460,858,480,30,365,63,122,79
20460,858,480,30,637,71,122,79
20460,858,480,30,765,79,122,79
20460,858,480,30,,22,76,122
20460,858,480,30,420,81,122,79
20460,858,480,30,217,110,122,79
20460,858,480,30,285,118,122,79
20460,858,480,30,362,127,122,79
20460,858,480,30,369,183,122,79
20460,858,480,30,589,209,122,79
20460,858,480,30,517,213,122,79
20460,858,480,30,294,238,122,79
20460,858,480,30,619,304,122,79
20460,858,480,30,208,327,122,79
20490,858,480,30,365,198,122,79
20490,858,480,30,245,39,122,79
20490,858,480,30,525,57,122,79
20490,858,480,30,260,60,122,79
20490,858,480,30,365,63,122,79
20490,858,480,30,637,71,122,79
20490,858,480,30,765,79,122,79
20490,858,480,30,,22,76,122
20490,858,480,30,420,81,122,79
20490,858,480,30,217,110,122,79
20490,858,480,30,285,118,122,79
20490,858,480,30,362,127,122,79
20490,858,480,30,369,183,122,79
20490,858,480,30,589,209,122,79
20490,858,480,30,517,213,122,79
20490,858,480,30,294,238,122,79
20490,858,480,30,619,304,122,79
20490,858,480,30,208,327,122,79
20520,858,480,30,367,198,122,79
20520,858,480,30,,20,74,122
20520,858,480,30,306,71,122,79
20520,858,480,30,768,72,122,79
20520,858,480,30,287,118,122,79
20520,858,480,30,424,172,122,79
20520,858,480,30,312,189,122,79
20520,858,480,30,283,247,122,79
20520,858,480,30,605,308,122,79
20520,858,480,30,177,327,122,79
20550,858,480,30,367,198,122,79
20550,858,480,30,,20,74,122
20550,858,480,30,306,71,122,79
20550,858,480,30,768,72,122,79
20550,858,480,30,287,118,122,79
20550,858,480,30,424,172,122,79
20550,858,480,30,312,189,122,79
20550,858,480,30,283,247,122,79
20550,858,480,30,605,308,122,79
20550,858,480,30,177,327,122,79
20580,858,480,30,367,198,122,79
20580,858,480,30,,20,74,122
20580,858,480,30,306,71,122,79
20580,858,480,30,768,72,122,79
20580,858,480,30,287,118,122,79
20580,858,480,30,424,172,122,79
20580,858,480,30,312,189,122,79
20580,858,480,30,283,247,122,79
20580,858,480,30,605,308,122,79
20580,858,480,30,177,327,122,79
20610,858,480,30,367,198,122,79
20610,858,480,30,,20,74,122
20610,858,480,30,306,71,122,79
20610,858,480,30,768,72,122,79
20610,858,480,30,287,118,122,79
20610,858,480,30,424,172,122,79
20610,858,480,30,312,189,122,79
20610,858,480,30,283,247,122,79
20610,858,480,30,605,308,122,79
20610,858,480,30,177,327,122,79
20640,858,480,30,367,198,122,79
20640,858,480,30,,20,74,122
20640,858,480,30,306,71,122,79
20640,858,480,30,768,72,122,79
20640,858,480,30,287,118,122,79
20640,858,480,30,424,172,122,79
20640,858,480,30,312,189,122,79
20640,858,480,30,283,247,122,79
20640,858,480,30,605,308,122,79
20640,858,480,30,177,327,122,79
20670,858,480,30,367,198,122,79
20670,858,480,30,,20,74,122
20670,858,480,30,306,71,122,79
20670,858,480,30,768,72,122,79
20670,858,480,30,287,118,122,79
20670,858,480,30,424,172,122,79
20670,858,480,30,312,189,122,79
20670,858,480,30,283,247,122,79
20670,858,480,30,605,308,122,79
20670,858,480,30,177,327,122,79
20700,858,480,30,367,198,122,79
20700,858,480,30,,20,74,122
20700,858,480,30,306,71,122,79
20700,858,480,30,768,72,122,79
20700,858,480,30,287,118,122,79
20700,858,480,30,424,172,122,79
20700,858,480,30,312,189,122,79
20700,858,480,30,283,247,122,79
20700,858,480,30,605,308,122,79
20700,858,480,30,177,327,122,79
20730,858,480,30,367,198,122,79
20730,858,480,30,,20,74,122
20730,858,480,30,306,71,122,79
20730,858,480,30,768,72,122,79
20730,858,480,30,287,118,122,79
20730,858,480,30,424,172,122,79
20730,858,480,30,312,189,122,79
20730,858,480,30,283,247,122,79
20730,858,480,30,605,308,122,79
20730,858,480,30,177,327,122,79
20760,858,480,30,367,198,122,79
20760,858,480,30,,20,74,122
20760,858,480,30,306,71,122,79
20760,858,480,30,768,72,122,79
20760,858,480,30,287,118,122,79
20760,858,480,30,424,172,122,79
20760,858,480,30,312,189,122,79
20760,858,480,30,283,247,122,79
20760,858,480,30,605,308,122,79
20760,858,480,30,177,327,122,79
20790,858,480,30,367,198,122,79
20790,858,480,30,,20,74,122
20790,858,480,30,306,71,122,79
20790,858,480,30,768,72,122,79
20790,858,480,30,287,118,122,79
20790,858,480,30,424,172,122,79
20790,858,480,30,312,189,122,79
20790,858,480,30,283,247,122,79
20790,858,480,30,605,308,122,79
20790,858,480,30,177,327,122,79
20820,858,480,30,367,198,122,79
20820,858,480,30,,20,74,122
20820,858,480,30,306,71,122,79
20820,858,480,30,768,72,122,79
20820,858,480,30,287,118,122,79
20820,858,480,30,424,172,122,79
20820,858,480,30,312,189,122,79
20820,858,480,30,283,247,122,79
20820,858,480,30,605,308,122,79
20820,858,480,30,177,327,122,79
20850,858,480,30,367,198,122,79
20850,858,480,30,,20,74,122
20850,858,480,30,306,71,122,79
20850,858,480,30,768,72,122,79
20850,858,480,30,287,118,122,79
20850,858,480,30,424,172,122,79
20850,858,480,30,312,189,122,79
20850,858,480,30,283,247,122,79
20850,858,480,30,605,308,122,79
20850,858,480,30,177,327,122,79
20880,858,480,30,366,198,122,79
20880,858,480,30,418,41,122,79
20880,858,480,30,685,43,122,79
20880,858,480,30,718,52,122,79
20880,858,480,30,402,60,122,79
20880,858,480,30,299,68,122,79
20880,858,480,30,773,68,122,79
20880,858,480,30,,19,75,122
20880,858,480,30,346,131,122,79
20880,858,480,30,395,136,122,79
20880,858,480,30,336,194,122,79
20880,858,480,30,417,202,122,79
20880,858,480,30,544,210,122,79
20880,858,480,30,574,311,122,79
20880,858,480,30,193,329,122,79
20880,858,480,30,628,340,122,79
20910,858,480,30,366,198,122,79
20910,858,480,30,418,41,122,79
20910,858,480,30,685,43,122,79
20910,858,480,30,718,52,122,79
20910,858,480,30,402,60,122,79
20910,858,480,30,299,68,122,79
20910,858,480,30,773,68,122,79
20910,858,480,30,,19,75,122
20910,858,480,30,346,131,122,79
20910,858,480,30,395,136,122,79
20910,858,480,30,336,194,122,79
20910,858,480,30,417,202,122,79
20910,858,480,30,544,210,122,79
20910,858,480,30,574,311,122,79
20910,858,480,30,193,329,122,79
20910,858,480,30,628,340,122,79
20940,858,480,30,366,198,122,79
20940,858,480,30,418,41,122,79
20940,858,480,30,685,43,122,79
20940,858,480,30,718,52,122,79
20940,858,480,30,402,60,122,79
20940,858,480,30,299,68,122,79
20940,858,480,30,773,68,122,79
20940,858,480,30,,19,75,122
20940,858,480,30,346,131,122,79
20940,858,480,30,395,136,122,79
20940,858,480,30,336,194,122,79
20940,858,480,30,417,202,122,79
20940,858,480,30,544,210,122,79
20940,858,480,30,574,311,122,79
20940,858,480,30,193,329,122,79
20940,858,480,30,628,340,122,79
20970,858,480,30,366,198,122,79
20970,858,480,30,418,41,122,79
20970,858,480,30,685,43,122,79
20970,858,480,30,718,52,122,79
20970,858,480,30,402,60,122,79
20970,858,480,30,299,68,122,79
20970,858,480,30,773,68,122,79
20970,858,480,30,,19,75,122
20970,858,480,30,346,131,122,79
20970,858,480,30,395,136,122,79
20970,858,480,30,336,194,122,79
20970,858,480,30,417,202,122,79
20970,858,480,30,544,210,122,79
20970,858,480,30,574,311,122,79
20970,858,480,30,193,329,122,79
20970,858,480,30,628,340,122,79
21000,858,480,30,366,198,122,79
21000,858,480,30,418,41,122,79
21000,858,480,30,685,43,122,79
21000,858,480,30,718,52,122,79
21000,858,480,30,402,60,122,79
21000,858,480,30,299,68,122,79
